,content,comment_all,label
10116,		【转发！超实用倒车原理动画演示！】网传安徽一女子倒车6次不成撞上大树！8张动图，超实用倒车原理动画演示↓↓ 戳图了解！@央视新闻 ​		,,0
10117,#男子打女儿#法律都治不了这种猪狗不如的东西哪里还有什么正能量@广西电视台新闻在线@全球新闻微爆光@燕赵都市报@新京报@新浪视频,你的微博提到本地大V，想让你的微博获得更多关注，欢迎使用同城爆料&gt;&gt;O网页链接	,1
10118,		#微博辟谣# 此内容整体失实、捏造情节、误导他人，严重侵犯了他人名誉，损害了他人良好的公众形象，微信平台属于大型公共社区，根据《中国互联网管理条例》在公共平台发布或者传播不实信息、造谣诽谤他人的内容该网络平台也要承担相应的连带责任，所以请删除相关内容净化网络环境。 . ​		,,0
10119,		对于CSSA学生会的偏见和谣言从来就不绝于耳，让多少真心在为同学默默付出的CSSA成员寒了心。 |为何CSSA总... ​		,我觉得国内学生会确实不好，官僚作风盛行。至少我自己本科的学校是这样的。	,0
10120,		【对待原著和打游戏的态度】由于从2014年开始，杨洋接演了一些有原著的IP剧，比如《盗墓笔记》和《微微一笑很倾城》，职黑便通过造谣杨洋对待原著及玩电脑游戏的态度，以达到造谣杨洋人品，让书粉对杨洋产生怀疑甚至抵触的目的。这条微博这张图只想揭露真相，告诉你事实的真相究竟是什么。 ​			...展开全文c		,感谢大家对澄清博的扩散转发，粉碎机发的澄清博不需要轮博，谢谢您的配合[作揖]	喂你们这些王八蛋能不能离我喜欢着的美好人类远一点！每当看到我的宝贝被你们欺负成这样我就想把你们通通炸飞😤😤😤😤😤😤😤😤	我看着成长的男孩，我为什么不相信！	请穿过流言蜚语了解他。现在网络营销数不胜数，真正能相信的又有多少？恳切希望各位路人能够穿过流言蜚语去了解杨洋。感谢。[心]	穿过流言蜚语，认识一个真实的@杨洋icon;;[心]1[心]2[心]3[心]4[心]5[心]	#杨洋#拜托花几分钟了解一下我们的@杨洋icon;;吧，他真的是一个很善良很纯粹的人，感恩这世间多些善意，多些美好	造谣可耻，希望娱乐圈健康竞争	请各位路人可以穿过流言蜚语了解杨洋。感谢。[心]	#微博辟谣#	谣言止于智者，真相会迟到，但永远不会缺席[心]	我们只是粉丝，我们很渺小，但哪怕多一个人看到真相也好。	弃坑倩女的我，看到这些心好痛[允悲]	#杨洋#	#杨洋全职高手#	对待原著和打游戏的态度	在这喧嚣浮躁的圈子里你是唯一的亮光@杨洋;;	#杨洋#打着辟谣的名号，做着安利的事看完能不被萌到吗？能不喜欢他吗？不能!!!![心]1[心]2[允悲][心]	我还等着杨洋的全职高手呢。最喜欢的国漫。大部分人说啥不适合，那他们倒是推一个适合的啊。。。什么都不考虑就骂真的是当今的键盘侠。。期待杨洋，帅帅的	了解一下[ok]	我们的少年如阳光洒落，温柔一身@杨洋icon;;[心]	超爱你的羊毛在呢[爱你][爱你]2[爱你]1	所以那些脑残全职粉随便攻击，别把理智的和作者一起带上，到时候拍剧见面多尴尬，究极也是部分脑残粉搞出来的，冤有头债有主，堆到作者那，作者能管住所有粉丝的嘴巴吗反倒到时候演员与作者见面，都是自家粉丝闹出来的尴尬[摊手]	转发微博	#杨洋#@杨洋;;全世界谁倾听了你[抱抱]	杨洋演的为什么全是大IP，真的很招书粉的黑，我不知道经纪人是本着什么意思接的戏，悠着点来不好嘛	[心]1[心]	他真的很不错@杨洋icon;;	杨洋昔日跟羊毛们一起打游戏！相爱相杀玩游戏嘞杨洋对游戏态度对原著态度多花点心思了解真相[太开心]1[太开心]	杨洋一直很好！也一直很暖！一直很正能量！我也是从少年四大名捕一直迷他到现在！他是本命！任何墙头都代替不了！	他一直很好，温暖阳光	啊啊啊啊啊，为什么我洋辣么阔爱，越看越可爱@杨洋icon;;	转发微博	转发支持	转发	杨洋林动杨洋叶修杨洋林动杨洋叶修杨洋林动杨洋叶修@杨洋;;[鲜花]2[鲜花][鲜花]1[鲜花]5[鲜花]4[鲜花]3[心]	杨洋林动杨洋叶修杨洋林动杨洋叶修杨洋林动杨洋叶修@杨洋;;[鲜花]2[鲜花][鲜花]1[鲜花]5[鲜花]4[鲜花]3[心]	[微笑][微笑]1[微笑]2[微笑]3	期待你的新作品@杨洋;;#杨洋#	谢谢辟谣，这里表示很期待杨洋版的叶神（动画党一位）	谣言很讨厌还好你很可爱	谣言很讨厌还好你可爱@杨洋;;	谣言很讨厌，还好你很可爱ớ₃ờ@杨洋;;	只希望因为谣言了解我哥的人可以看一下澄清他不是这样的人[心]	真是醉了这些人，哥哥的张起灵是经典，何来谈毁，哥哥是个努力的人，我们都看在眼里[加油]	,0
10121,#大连，地震#中国地震台网正式测定：03月27日22时06分在山东烟台市长岛县海域（北纬38.11度，东经120.79度）发生3.7级地震，震源深度9千米。大连有明显震感！随时关注气象部门和地震监测部门的预报，做好防范准备！#大连地震#|济南·留学...,,1
10122,通知：5.12一定不去影院，大家一起为《贞子》票房为零，做努力！中国人拍的《金陵十三钗》在日本小鬼子票房为零。小日本拍的《贞子》3D将于5月12日在中国大陆上映。而5月12日既是南京大屠杀纪念日，又是国难日。勿忘国耻！！作为中国人，敢不敢让贞子3D5月12日票房为零。,广电总局一句话的事！	就不该允许放映	中国从来不缺汉奸和叛徒的。	南京死难同胞纪念日不是12-13么	转发微博	❶5.12是贞子在日本的中国地方（广岛、冈山、鸟取、山口四个県）公映、而且这还是两年前的事情了。❷「金陵十三」没有在日本上映、在美国上映了、票房接近零、恶评不断。❸而且南京大虐杀是12.13日	,-1
10123,		#演员的诞生##章子怡##王俊凯#演技PK再升级 章子怡王俊凯互怼 真的假的？ 综艺污妖王... ​		,。吵架了吗	,0
10124,#商丘暴雨#我发的这个就是河南商丘的#温比亚进入河南#降雨量破纪录了……很多地方已经停电了……这两天还会有雨郑州最近也出现了猪瘟……挺住,@柠檬薄荷海盐味	猪瘟不传染	太危险了感觉车里面还有人，怎么办呢[允悲]1[跪了][允悲]	这是哪里	这是什么倒塌了吗，	保险公司哭晕在厕所[doge]	@问到最尾叫内心_	七月中旬兰州七里河。再别造谣。	猪瘟怎么了	这是兰州	不实消息，已处理	希望平安。	,-1
10125,#吉林市春芽中东幼儿园事件#|慈溪市,,1
10126,一位叫徐敬的21岁女孩，请速回雅安水城县人民医院，妈妈伤得很严重，想见她最后一面，爸爸号码：151933483486，爱心接力，请各位火速转达，好人有好报。一名中学生，叫周榆棍，17岁，请速回平山县医院，妈妈伤的很严重，想见她最后一面，爸爸号码：18332383039爱心接力，好人有好报雅安地震，求急转,你绝对是个傻逼。雅安哪里来的水城县，捣乱的人，死去	转发微博	号码12个数字。。。假的	,-1
10127,5月12日请大家一定别进影院，中国人拍的《金陵十三钗》在日本的票房为零。小日本拍的《贞子》3D将于5月12日在中国大陆上映。而5月12日既是南京大屠杀纪念日，又是国难日。勿忘国耻！！作为中国人，敢不敢让贞子3D5月12日票房为零。朋友们，必须？转起转起！！！,转发微博	转发微博	转发微博	转发微博	转发微博	转发微博	转发微博	转发微博	转发微博	,-1
10128,		 兵器影像 台湾海军陆战队侦搜大队两位特勤士官与一位宪兵，今天凌晨在高雄市一家小吃店消费，因和隔桌的民众发生斗殴，士官当场把一位民众打到颜面骨骨折，桉经高雄市警察局左营分局左营派出所侦办，涉桉者均以社会秩序维护法送办。据了解，驻地在左营军区的海军陆战队左营两栖侦搜大队侦搜二 ​			...展开全文c		,"湾湾的精锐除了凉山部队，红短裤海龙蛙兵，武汉部队其他基本上算杂鱼	宪兵[二哈]	2个挑4个兵哥，还是陆战队，胆够肥	他们为什么夜里十二点可以出军营…	老子下馆子都不要钱，吃你几个西瓜怎么了[doge]	哈哈哈光伏大陆有望	这么多年了，作风始终如一，真是""不忘初心""呐[允悲]1[允悲]	天堂路啊，听说取消了[doge]	宪兵掺和进这事就有点讽刺了：你特么不是应该维护军纪嘛[允悲]	嗯嗯……四个打人俩……打赢了……好精锐[哈哈]2[哈哈]3[哈哈][哈哈]1	三打二还打成这样？还受伤？好意思么！咱们这边是绝对不能和老百姓动手的，如果逼不得已的话是一定要打赢的，不然打输丢脸，回去还会被收拾得更惨！	[思考]	[微笑]	啧啧啧	哈哈哈哈哈哈哈	。。。	兵哥哥，像你们致敬	台湾的军纪军风到底还是一般的	牛逼啊	这攻击力还行呀，还是要重视一下	看来国军的战斗力还是有的嘛，不全是草莓兵	[允悲]	加强治军!	😓	。	1	有没有人发现台湾宪兵脚上穿着竟然是大陆的品牌运动鞋“鸿星尔克”。	……	也就城管的水平吧	颜面骨骨折又学一新词儿[嘻嘻]	[微笑]	讲一个事，一名某炮兵旅副团级干部，副参谋长！喝了点酒在便利店和3名某族群众发生冲突未吃亏！论战斗力没得说，但是后续处理的很严重！降级，调至边防团！全军区典型！	呵呵	说明战斗力极强！我们大陆解放军先休息了！要严防台湾反攻哦！你哪里看到听到过解放军把百姓打骨折？还是解放军同志战斗力不高！虽然建国69年了但我们的战斗力仍然要加强啊[二哈]	你说的对	评论区从来不会让我失望的[喵喵]	和老百姓打架还吹牛逼	骨子里都没有那种血性	",0
10129,♚lead sheep 生日快乐 #朱正廷0318生日快乐# ㊣有些桀骜不驯 有些不可思议 有了些争议 不过只是我谣言而已♪遇见你 认识你 就是我最大dream♡最好的时间遇到你，认识最好的你♡喜欢你，没理由。人间仙子说自己不可爱的帅气正正全世界最好的朱正廷你是乐华七子最称职的队长，你是弟弟最依赖的哥哥，你是练习生里人缘最好的仙子，你是幼儿园最能吃的吃货，你是性格最好的小哥哥，你是能力超强的舞蹈担当❣你是我的全世界️@Zzt-朱正廷  @Zzt-朱正廷  @Zzt-朱正廷  【22岁生日快乐】,仙子生日快乐	,0
10130,图1图2：川湘报箱，这“报箱”两个字写得有腔调（金门路）。图3～图5：曾经的川湘调料，现在是黄浦区65、66、71、73、74街坊旧城区改建施工项目组（分部）抢险仓库。,不知道川湘调料这次又会搬到哪里	,1
10131,		【Future – Scammalot】#OK★☆# 继本周在网上流传的“旧作”《Translator》后，Future 又一首名为《Scammalot》的歌曲在各大网站偷跑，其实我已经挺厌烦评价这些可能在正式专辑中被“遗弃”的作品了，因为它们中遗珠太少，大部分的质量都和正式作品无法企及。不过在 Future 没有新作的日子里， ​			...展开全文c		,正式作品仿佛已经没有什么值得期待的东西	,0
10132,		&#xe627; 青岛年会舞蹈#青岛舞蹈班##青岛市南舞蹈##青岛中国舞培训##青岛 · 香港中路[地点]##青岛韩舞舞蹈##青岛市南少儿舞蹈##青岛·远洋大厦[地点]#&#xe627; 青岛年会舞蹈古典舞《宫墙柳》原创舞蹈分解视频教学来喽！ |青岛 · 香... 刘瑞梅813... ​		,有完整版吗？	会古典舞的女孩真有韵味，期待完整版本	Spink舞蹈详细咨询预约试课V：17660956593梅子	,0
